source,target,key,n_lines,n_tokens,edge_index,edge_type
5.02.0112,#Othello_Oth,4,2,19,1136,passive
#Emilia_Oth,5.02.0112,2,1,9,1137,active
5.02.0112,#Desdemona_Oth,5,1,9,1137,passive
5.02.0112,#Gratiano_Oth,4,1,9,1137,passive
5.02.0112,#Iago_Oth,4,1,9,1137,passive
5.02.0112,#Montano_Oth,4,1,9,1137,passive
5.02.0112,#Othello_Oth,5,1,9,1137,passive
#Iago_Oth,5.02.0112,1,1,2,1138,active
5.02.0112,#Desdemona_Oth,6,1,2,1138,passive
5.02.0112,#Emilia_Oth,3,1,2,1138,passive
5.02.0112,#Gratiano_Oth,5,1,2,1138,passive
5.02.0112,#Montano_Oth,5,1,2,1138,passive
5.02.0112,#Othello_Oth,6,1,2,1138,passive
#Emilia_Oth,5.02.0112,3,3,25,1139,active
5.02.0112,#Desdemona_Oth,7,3,25,1139,passive
5.02.0112,#Gratiano_Oth,6,3,25,1139,passive
5.02.0112,#Iago_Oth,5,3,25,1139,passive
5.02.0112,#Montano_Oth,6,3,25,1139,passive
5.02.0112,#Othello_Oth,7,3,25,1139,passive
#Iago_Oth,5.02.0112,2,1,8,1140,active
5.02.0112,#Desdemona_Oth,8,1,8,1140,passive
5.02.0112,#Emilia_Oth,4,1,8,1140,passive
5.02.0112,#Gratiano_Oth,7,1,8,1140,passive
5.02.0112,#Montano_Oth,7,1,8,1140,passive
5.02.0112,#Othello_Oth,8,1,8,1140,passive
#Emilia_Oth,5.02.0112,4,2,19,1141,active
5.02.0112,#Desdemona_Oth,9,2,19,1141,passive
5.02.0112,#Gratiano_Oth,8,2,19,1141,passive
5.02.0112,#Iago_Oth,6,2,19,1141,passive
5.02.0112,#Montano_Oth,8,2,19,1141,passive
5.02.0112,#Othello_Oth,9,2,19,1141,passive
#Bianca_Oth,5.02.0113,0,1,3,1142,active
#Cassio_Oth,5.02.0113,0,1,3,1142,active
#Gratiano_Oth,5.02.0113,0,1,3,1142,active
#Montano_Oth,5.02.0113,0,1,3,1142,active
5.02.0113,#Desdemona_Oth,0,1,3,1142,passive
5.02.0113,#Emilia_Oth,0,1,3,1142,passive
5.02.0113,#Iago_Oth,0,1,3,1142,passive
5.02.0113,#Othello_Oth,0,1,3,1142,passive
#Emilia_Oth,5.02.0113,0,1,8,1143,active
5.02.0113,#Bianca_Oth,0,1,8,1143,passive
5.02.0113,#Cassio_Oth,0,1,8,1143,passive
5.02.0113,#Desdemona_Oth,1,1,8,1143,passive
5.02.0113,#Gratiano_Oth,0,1,8,1143,passive
5.02.0113,#Iago_Oth,1,1,8,1143,passive
5.02.0113,#Montano_Oth,0,1,8,1143,passive
5.02.0113,#Othello_Oth,1,1,8,1143,passive
