tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
w,,4.1.54,thou,fs-rom-0390610,,thou,#pns,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.54,but,fs-rom-0390630,,but,#acp-av,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.54,call,fs-rom-0390650,,call,#vvi,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.54,my,fs-rom-0390670,,my,#po,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.54,resolution,fs-rom-0390690,,resolution,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.54,wise,fs-rom-0390710,,wise,#j,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.54,",",fs-rom-0390720,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.55,,ftln-2366,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.55,And,fs-rom-0390730,,and,#cc,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.55,with,fs-rom-0390750,,with,#acp-p,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.55,this,fs-rom-0390770,,this,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.55,knife,fs-rom-0390790,,knife,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.55,I’ll,fs-rom-0390810,,i|will,#pns|vmb,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.55,help,fs-rom-0390830,,help,#vvi,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.55,it,fs-rom-0390850,,it,#pn,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.55,presently,fs-rom-0390870,,present,#av_j,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.55,.,fs-rom-0390880,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
stage,business,SD 4.1.55.1,,stg-2366.1,{'#Juliet_Rom'},,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,SD 4.1.55.1,She,fs-rom-0390890,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,SD 4.1.55.1,shows,fs-rom-0390910,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,SD 4.1.55.1,him,fs-rom-0390930,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,SD 4.1.55.1,her,fs-rom-0390950,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,SD 4.1.55.1,knife,fs-rom-0390970,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,SD 4.1.55.1,.,fs-rom-0390980,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.56,,ftln-2367,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.56,God,fs-rom-0390990,,God,#n1-nn,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.56,joined,fs-rom-0391010,,join,#vvd,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.56,my,fs-rom-0391030,,my,#po,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.56,heart,fs-rom-0391050,,heart,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.56,and,fs-rom-0391070,,and,#cc,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.56,Romeo’s,fs-rom-0391090,,Romeo,#n1g-nn,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.56,",",fs-rom-0391100,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.56,thou,fs-rom-0391120,,thou,#pns,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.56,our,fs-rom-0391140,,our,#po,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.56,hands,fs-rom-0391160,,hand,#n2,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.56,;,fs-rom-0391170,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.57,,ftln-2368,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.57,And,fs-rom-0391180,,and,#cc,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.57,ere,fs-rom-0391200,,ere,#acp-cs,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.57,this,fs-rom-0391220,,this,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.57,hand,fs-rom-0391240,,hand,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.57,",",fs-rom-0391250,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.57,by,fs-rom-0391270,,by,#acp-p,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.57,thee,fs-rom-0391290,,thou,#pno,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.57,to,fs-rom-0391310,,to,#acp-p,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.57,Romeo’s,fs-rom-0391330,,Romeo,#n1g-nn,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.57,sealed,fs-rom-0391350,,seal,#vvn,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.57,",",fs-rom-0391360,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.58,,ftln-2369,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.58,Shall,fs-rom-0391370,,shall,#vmb,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.58,be,fs-rom-0391390,,be,#vvi,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.58,the,fs-rom-0391410,,the,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.58,label,fs-rom-0391430,,label,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.58,to,fs-rom-0391450,,to,#acp-p,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.58,another,fs-rom-0391470,,another,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.58,deed,fs-rom-0391490,,deed,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.58,",",fs-rom-0391500,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.59,,ftln-2370,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.59,Or,fs-rom-0391510,,or,#cc,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.59,my,fs-rom-0391530,,my,#po,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.59,true,fs-rom-0391550,,true,#j,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.59,heart,fs-rom-0391570,,heart,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.59,with,fs-rom-0391590,,with,#acp-p,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.59,treacherous,fs-rom-0391610,,treacherous,#j,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.59,revolt,fs-rom-0391630,,revolt,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.60,,ftln-2371,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.60,Turn,fs-rom-0391640,,turn,#vvb,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.60,to,fs-rom-0391660,,to,#acp-p,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.60,another,fs-rom-0391680,,another,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.60,",",fs-rom-0391690,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.60,this,fs-rom-0391710,,this,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.60,shall,fs-rom-0391730,,shall,#vmb,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.60,slay,fs-rom-0391750,,slay,#vvi,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.60,them,fs-rom-0391770,,they,#pno,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.60,both,fs-rom-0391790,,both,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.60,.,fs-rom-0391800,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.61,,ftln-2372,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.61,Therefore,fs-rom-0391810,,therefore,#av,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.61,out,fs-rom-0391830,,out,#av,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.61,of,fs-rom-0391850,,of,#acp-p,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.61,thy,fs-rom-0391870,,thy,#po,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.61,long-experienced,fs-rom-0391890,,long-experienced,#j,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.61,time,fs-rom-0391910,,time,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.62,,ftln-2373,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.62,Give,fs-rom-0391920,,give,#vvb,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.62,me,fs-rom-0391940,,i,#pno,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.62,some,fs-rom-0391960,,some,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.62,present,fs-rom-0391980,,present,#j,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.62,counsel,fs-rom-0392000,,counsel,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.62,",",fs-rom-0392010,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.62,or,fs-rom-0392030,,or,#cc,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.62,",",fs-rom-0392040,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.62,behold,fs-rom-0392060,,behold,#vvb,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.62,",",fs-rom-0392070,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.63,,ftln-2374,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.63,’Twixt,fs-rom-0392080,,betwixt,#acp-p,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.63,my,fs-rom-0392100,,my,#po,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.63,extremes,fs-rom-0392120,,extreme,#n2_j,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.63,and,fs-rom-0392140,,and,#cc,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.63,me,fs-rom-0392160,,i,#pno,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.63,this,fs-rom-0392180,,this,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.63,bloody,fs-rom-0392200,,bloody,#j,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.63,knife,fs-rom-0392220,,knife,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.64,,ftln-2375,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.64,Shall,fs-rom-0392230,,shall,#vmb,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.64,play,fs-rom-0392250,,play,#vvi,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.64,the,fs-rom-0392270,,the,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.64,umpire,fs-rom-0392290,,umpire,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.64,",",fs-rom-0392300,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.64,arbitrating,fs-rom-0392320,,arbitrate,#vvg,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.64,that,fs-rom-0392340,,that,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.65,,ftln-2376,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.65,Which,fs-rom-0392350,,which,#crq-r,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.65,the,fs-rom-0392370,,the,#d,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.65,commission,fs-rom-0392390,,commission,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.65,of,fs-rom-0392410,,of,#acp-p,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.65,thy,fs-rom-0392430,,thy,#po,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.65,years,fs-rom-0392450,,year,#n2,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.65,and,fs-rom-0392470,,and,#cc,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.65,art,fs-rom-0392490,,art,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.66,,ftln-2377,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.66,Could,fs-rom-0392500,,can,#vmd,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.66,to,fs-rom-0392520,,to,#acp-p,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.66,no,fs-rom-0392540,,no,#d-x,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.66,issue,fs-rom-0392560,,issue,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.66,of,fs-rom-0392580,,of,#acp-p,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.66,true,fs-rom-0392600,,true,#j,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.66,honor,fs-rom-0392620,,honour,#n1,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.66,bring,fs-rom-0392640,,bring,#vvi,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.66,.,fs-rom-0392650,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
l,,4.1.67,,ftln-2378,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
w,,4.1.67,Be,fs-rom-0392660,,be,#vvb,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.67,not,fs-rom-0392680,,not,#xx,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.67,so,fs-rom-0392700,,so,#av,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.67,long,fs-rom-0392720,,long,#j,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.67,to,fs-rom-0392740,,to,#acp-cs,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.67,speak,fs-rom-0392760,,speak,#vvi,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
pc,,4.1.67,.,fs-rom-0392770,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.67,I,fs-rom-0392790,,i,#pns,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.67,long,fs-rom-0392810,,long,#av_j,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.67,to,fs-rom-0392830,,to,#acp-cs,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
c,,, ,,,,,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,
w,,4.1.67,die,fs-rom-0392850,,die,#vvi,,,,4,1,#FriarLawrence_Rom #Juliet_Rom,108,#Juliet_Rom
