tag,type,n,text,xml:id,who,ana,lemma,part,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
w,,3.3.50,Behold,fs-1h6-0256870,,#vvb,behold,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.50,the,fs-1h6-0256890,,#d,the,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.50,wounds,fs-1h6-0256910,,#n2,wound,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
pc,,3.3.50,",",fs-1h6-0256920,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.50,the,fs-1h6-0256940,,#d,the,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.50,most,fs-1h6-0256960,,#av-s_d,most,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.50,unnatural,fs-1h6-0256980,,#j,unnatural,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.50,wounds,fs-1h6-0257000,,#n2,wound,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
pc,,3.3.50,",",fs-1h6-0257010,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
l,,3.3.51,,ftln-1500,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
w,,3.3.51,Which,fs-1h6-0257020,,#crq-r,which,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.51,thou,fs-1h6-0257040,,#pns,thou,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.51,thyself,fs-1h6-0257060,,#px,thyself,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.51,hast,fs-1h6-0257080,,#vv2,have,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.51,given,fs-1h6-0257100,,#vvn,give,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.51,her,fs-1h6-0257120,,#po,her,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.51,woeful,fs-1h6-0257140,,#j,woeful,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.51,breast,fs-1h6-0257160,,#n1,breast,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
pc,,3.3.51,.,fs-1h6-0257170,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
l,,3.3.52,,ftln-1501,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
w,,3.3.52,O,fs-1h6-0257180,,#uh,oh,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
pc,,3.3.52,",",fs-1h6-0257190,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.52,turn,fs-1h6-0257210,,#vvb,turn,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.52,thy,fs-1h6-0257230,,#po,thy,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.52,edgèd,fs-1h6-0257250,,#j_vn,edge,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.52,sword,fs-1h6-0257270,,#n1,sword,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.52,another,fs-1h6-0257290,,#d,another,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.52,way,fs-1h6-0257310,,#n1,way,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
pc,,3.3.52,;,fs-1h6-0257320,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
l,,3.3.53,,ftln-1502,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
w,,3.3.53,Strike,fs-1h6-0257330,,#vvb,strike,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.53,those,fs-1h6-0257350,,#d,those,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.53,that,fs-1h6-0257370,,#cs,that,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.53,hurt,fs-1h6-0257390,,#vvb,hurt,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
pc,,3.3.53,",",fs-1h6-0257400,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.53,and,fs-1h6-0257420,,#cc,and,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.53,hurt,fs-1h6-0257440,,#vvb,hurt,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.53,not,fs-1h6-0257460,,#xx,not,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.53,those,fs-1h6-0257480,,#d,those,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.53,that,fs-1h6-0257500,,#cs,that,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.53,help,fs-1h6-0257520,,#vvb,help,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
pc,,3.3.53,.,fs-1h6-0257530,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
l,,3.3.54,,ftln-1503,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
w,,3.3.54,One,fs-1h6-0257540,,#crd,one,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.54,drop,fs-1h6-0257560,,#n1,drop,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.54,of,fs-1h6-0257580,,#acp-p,of,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.54,blood,fs-1h6-0257600,,#n1,blood,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.54,drawn,fs-1h6-0257620,,#vvn,draw,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.54,from,fs-1h6-0257640,,#acp-p,from,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.54,thy,fs-1h6-0257660,,#po,thy,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.54,country’s,fs-1h6-0257680,,#n1g,country,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.54,bosom,fs-1h6-0257700,,#n1,bosom,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
l,,3.3.55,,ftln-1504,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
w,,3.3.55,Should,fs-1h6-0257710,,#vmd,shall,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.55,grieve,fs-1h6-0257730,,#vvi,grieve,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.55,thee,fs-1h6-0257750,,#pno,thou,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.55,more,fs-1h6-0257770,,#av-c_d,more,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.55,than,fs-1h6-0257790,,#cs,than,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.55,streams,fs-1h6-0257810,,#n2,stream,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.55,of,fs-1h6-0257830,,#acp-p,of,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.55,foreign,fs-1h6-0257850,,#j,foreign,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.55,gore,fs-1h6-0257870,,#n1,gore,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
pc,,3.3.55,.,fs-1h6-0257880,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
l,,3.3.56,,ftln-1505,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
w,,3.3.56,Return,fs-1h6-0257890,,#vvb,return,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.56,thee,fs-1h6-0257910,,#pno,thou,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.56,therefore,fs-1h6-0257930,,#av,therefore,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.56,with,fs-1h6-0257950,,#acp-p,with,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.56,a,fs-1h6-0257970,,#d,a,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.56,flood,fs-1h6-0257990,,#n1,flood,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.56,of,fs-1h6-0258010,,#acp-p,of,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.56,tears,fs-1h6-0258030,,#n2,tear,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
pc,,3.3.56,",",fs-1h6-0258040,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
l,,3.3.57,,ftln-1506,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
w,,3.3.57,And,fs-1h6-0258050,,#cc,and,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
w,,3.3.57,wash,fs-1h6-0258070,,#vvb,wash,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,#Pucelle_1H6
c,,, ,,,,,,,,3,3,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6,113,
